subj,task,session,list,word,category,intrusion,rectime
R1332M,catFR1,1,19,STRAWBERRY,Fruit,0,7.245
R1332M,catFR1,1,19,PEAR,Fruit,0,8.398
R1332M,catFR1,1,19,TIGER,Zoo,0,10.167
R1332M,catFR1,1,19,PANDA,Zoo,0,12.263
R1332M,catFR1,1,19,ORANGUTAN,Zoo,0,14.069
R1332M,catFR1,1,19,CHIMPANZEE,Zoo,0,16.376
R1332M,catFR1,1,20,KNEE,BodyParts,0,0.46
R1332M,catFR1,1,20,NOSE,BodyParts,0,0.857
R1332M,catFR1,1,20,CEILING,Building,0,1.457
R1332M,catFR1,1,20,FOUNDATION,Building,0,1.924
R1332M,catFR1,1,20,ONION,Vegetables,0,3.023
R1332M,catFR1,1,20,LEG,BodyParts,0,5.457
R1332M,catFR1,1,20,CAULIFLOWER,Vegetables,0,8.061
R1332M,catFR1,1,20,PEAS,Vegetables,0,15.279
R1332M,catFR1,1,20,WINDOW,Building,0,21.919
R1332M,catFR1,1,21,SOCKS,Clothing,0,0.368
R1332M,catFR1,1,21,JACKET,Clothing,0,1.282
R1332M,catFR1,1,21,JEANS,Clothing,0,5.336
R1332M,catFR1,1,21,DRESS,Clothing,0,6.754
R1332M,catFR1,1,21,WOODS,Landscapes,0,8.91
R1332M,catFR1,1,21,FOREST,Landscapes,0,9.517
R1332M,catFR1,1,21,RIVER,Landscapes,0,12.851
R1332M,catFR1,1,21,OCEAN,Landscapes,0,15.134
R1332M,catFR1,1,21,TONGS,KitchenTools,0,19.731
R1332M,catFR1,1,21,STRAINER,KitchenTools,0,25.882
R1332M,catFR1,1,22,DRYER,Appliances,0,0.874
R1332M,catFR1,1,22,OVEN,Appliances,0,1.951
R1332M,catFR1,1,22,MIXER,Appliances,7,4.248
R1332M,catFR1,1,22,SPARROW,Birds,0,7.73
R1332M,catFR1,1,22,HAWK,Birds,0,9.896
R1332M,catFR1,1,22,PIGEON,Birds,12,11.932
R1332M,catFR1,1,22,SHEEP,FarmAnimals,6,16.184
R1332M,catFR1,1,22,GOAT,FarmAnimals,0,16.982
R1332M,catFR1,1,22,COW,FarmAnimals,0,19.717
R1332M,catFR1,1,23,ATTIC,Building,0,1.265
R1332M,catFR1,1,23,BATHROOM,Building,0,3.073
R1332M,catFR1,1,23,HALLWAY,Building,0,4.674
R1332M,catFR1,1,23,ELM,Trees,0,6.682
R1332M,catFR1,1,23,SPEAKER,Electronics,0,8.792
R1332M,catFR1,1,23,PHONE,Electronics,0,11.278
R1332M,catFR1,1,23,HICKORY,Trees,0,13.775
R1332M,catFR1,1,23,CEDAR,Trees,0,16.104
R1332M,catFR1,1,24,LEMONADE,Beverages,0,0.865
R1332M,catFR1,1,24,SODA,Beverages,0,2.723
R1332M,catFR1,1,24,ELM,Trees,1,4.603
R1332M,catFR1,1,24,HILLS,Landscapes,0,6.411
R1332M,catFR1,1,24,COLA,Beverages,0,10.741
R1332M,catFR1,1,24,STREAM,Landscapes,0,17.739
R1332M,catFR1,1,24,MILK,Beverages,17,27.387
R1332M,catFR1,1,25,CIDER,Beverages,0,0.587
R1332M,catFR1,1,25,WATER,Beverages,0,1.559
R1332M,catFR1,1,25,BEER,Beverages,0,3.2
R1332M,catFR1,1,25,COFFEE,Beverages,0,3.804
R1332M,catFR1,1,25,CLOUD,Weather,0,4.629
R1332M,catFR1,1,25,THUNDER,Weather,0,5.326
R1332M,catFR1,1,25,LIGHTNING,Weather,0,7.021
R1332M,catFR1,1,25,RAIN,Weather,0,8.008
R1332M,catFR1,1,25,CHEETAH,Zoo,0,11.257
R1332M,catFR1,1,25,GIRAFFE,Zoo,0,11.882
R1334T,catFR1,0,1,PLUM,Fruit,0,1.486
R1334T,catFR1,0,1,PRUNE,X,-1,2.448
R1334T,catFR1,0,1,SQUID,OceanAnimals,0,3.995
R1334T,catFR1,0,1,CUCUMBER,Vegetables,0,5.821
R1334T,catFR1,0,1,SPINACH,Vegetables,0,7.028
R1334T,catFR1,0,1,LETTUCE,Vegetables,0,14.622
R1334T,catFR1,0,2,SEAGULL,Birds,0,0
R1334T,catFR1,0,2,TRIKE,X,-1,1.609
R1334T,catFR1,0,2,TRUCK,Vehicles,0,3.445
R1334T,catFR1,0,2,SPARROW,Birds,0,8.492
R1334T,catFR1,0,2,BIRD,X,-1,9.752
R1334T,catFR1,0,3,TOASTER,Appliances,0,0.333
R1334T,catFR1,0,3,OVEN,Appliances,0,2.233
R1334T,catFR1,0,3,ROOF,Building,0,3.794
R1334T,catFR1,0,3,CEILING,Building,0,5.205
R1334T,catFR1,0,3,SPATULA,KitchenTools,0,6.687
R1334T,catFR1,0,3,TONGS,KitchenTools,0,9.07
R1334T,catFR1,0,3,FORK,X,-1,16.222
R1334T,catFR1,0,3,REFRIGERATOR,Appliances,0,23.884
R1334T,catFR1,0,4,MAPLE,Trees,0,0.832
R1334T,catFR1,0,4,SNOW,Weather,0,3.659
R1334T,catFR1,0,4,TABLE,X,-1,10.439
R1334T,catFR1,0,5,MOTORCYCLE,Vehicles,0,0.322
R1334T,catFR1,0,5,VAN,Vehicles,0,1.461
R1334T,catFR1,0,5,TRUCK,Vehicles,3,3.955
R1334T,catFR1,0,5,HAND,X,-1,15.264
R1334T,catFR1,0,5,OVEN,Appliances,2,27.493
R1334T,catFR1,0,6,BIRCH,Trees,0,0.066
R1334T,catFR1,0,6,OAK,Trees,0,1.139
R1334T,catFR1,0,6,WOOD,X,-1,2.668
R1334T,catFR1,0,6,MIXER,Appliances,0,4.092
R1334T,catFR1,0,6,BROWNIE,X,-1,8.722
R1334T,catFR1,0,6,FUDGE,Desserts,0,10.685
R1334T,catFR1,0,7,CELLO,Instruments,0,0
R1334T,catFR1,0,7,SCREWDRIVER,Tools,0,2.655
R1334T,catFR1,0,7,HAMMER,Tools,0,4.17
R1334T,catFR1,0,7,WRENCH,Tools,0,5.379
R1334T,catFR1,0,8,TOES,X,-1,2.145
R1334T,catFR1,0,8,CHIN,X,-1,3.666
R1334T,catFR1,0,8,ELBOW,BodyParts,0,6.004
R1334T,catFR1,0,9,LOBSTER,OceanAnimals,0,0.093
R1334T,catFR1,0,9,TURTLE,OceanAnimals,0,2.901
R1334T,catFR1,0,9,BEE,Insects,0,7.816
R1334T,catFR1,0,9,BUTTERFLY,Insects,0,8.465
R1334T,catFR1,0,9,THUNDERSTORM,Weather,0,20.955
R1334T,catFR1,0,9,WIND,Weather,0,22.177
R1334T,catFR1,0,10,GNAT,Insects,1,0
R1334T,catFR1,0,10,OCEAN,Landscapes,0,1.273
R1334T,catFR1,0,10,BOAT,X,-1,13.104
R1334T,catFR1,0,11,COUCH,Furniture,0,0.95
R1334T,catFR1,0,11,CHAIR,Furniture,0,2.526
R1334T,catFR1,0,11,AXE,Tools,0,6.567
R1334T,catFR1,0,11,HANDLE,X,-1,8.669
R1334T,catFR1,0,11,TABLE,X,-1,17.529
R1334T,catFR1,0,12,SLINKY,Toys,0,0.062
R1334T,catFR1,0,12,PANTS,Clothing,2,9.431
R1334T,catFR1,0,13,COOKIE,Desserts,0,0.742
R1334T,catFR1,0,13,CANDY,X,-1,2.051
R1334T,catFR1,0,13,COLANDER,KitchenTools,0,3.366
R1334T,catFR1,0,13,CABBAGE,Vegetables,0,7.603
R1334T,catFR1,0,13,PEAS,Vegetables,0,9.337
R1334T,catFR1,0,13,ONION,Vegetables,0,13.462
R1334T,catFR1,0,14,PIGEON,Birds,0,0.423
R1334T,catFR1,0,14,FRISBEE,Toys,0,2.387
R1334T,catFR1,0,14,MOSQUITO,Insects,0,3.802
R1334T,catFR1,0,14,ANT,Insects,0,6.104
R1334T,catFR1,0,15,STAPLER,OfficeSupplies,0,0.344
R1334T,catFR1,0,15,KNEE,BodyParts,0,3.893
R1334T,catFR1,0,15,LEG,BodyParts,0,5.724
R1334T,catFR1,0,15,SOCK,X,-1,7.17
R1334T,catFR1,0,15,ANKLE,X,-1,9.693
R1334T,catFR1,0,15,CHEST,X,-1,12.828
R1334T,catFR1,0,15,BACK,X,-1,16.771
R1334T,catFR1,0,15,BLOUSE,Clothing,0,20.052
R1334T,catFR1,0,15,PANTS,Clothing,5,21.581
R1334T,catFR1,0,16,DAFFODIL,Flowers,0,0.38
R1334T,catFR1,0,16,MARIGOLD,Flowers,0,3.433
R1334T,catFR1,0,16,SUNFLOWER,Flowers,0,6.692
R1334T,catFR1,0,16,KETTLE,X,-1,16.485
R1334T,catFR1,0,17,ORCHID,Flowers,0,0.503
R1334T,catFR1,0,17,TULIP,Flowers,0,1.18
R1334T,catFR1,0,17,DAISY,X,-1,5.66
R1334T,catFR1,0,17,CARNATION,Flowers,0,21.749
R1334T,catFR1,0,18,TROMBONE,Instruments,0,0.449
R1334T,catFR1,0,19,WINDOW,Building,0,0.366
R1334T,catFR1,0,19,DOOR,Building,0,2.316
R1334T,catFR1,0,19,ELEPHANT,Zoo,0,4.043
R1334T,catFR1,0,19,CHEETAH,Zoo,0,4.936
R1334T,catFR1,0,20,CHIMPANZEE,Zoo,0,0.155
R1334T,catFR1,0,20,ORANGUTAN,Zoo,0,1.546
R1334T,catFR1,0,21,SOAP,X,-1,0.316
R1334T,catFR1,0,21,MEASURE,X,-1,3.862
R1334T,catFR1,0,22,COBBLER,Desserts,0,0.675
R1334T,catFR1,0,22,PEACH,Fruit,0,2.531
R1334T,catFR1,0,22,APPLE,Fruit,0,4.651
R1334T,catFR1,0,22,ORANGE,Fruit,0,7.881
R1334T,catFR1,0,22,CUPCAKE,Desserts,0,10.183
R1334T,catFR1,0,22,CAKE,Desserts,9,13.48
R1334T,catFR1,0,23,HILLS,Landscapes,0,2.135
R1334T,catFR1,0,23,SHOES,Clothing,8,11.306
R1334T,catFR1,0,24,PIG,FarmAnimals,0,0.611
R1334T,catFR1,0,24,CHICKEN,FarmAnimals,0,3.316
R1334T,catFR1,0,24,CALF,FarmAnimals,0,13.432
R1334T,catFR1,0,24,LAMB,FarmAnimals,0,15.148
R1334T,catFR1,0,24,SHEEP,FarmAnimals,3,17.513
R1334T,catFR1,0,25,DAISY,Flowers,0,1.562
R1334T,catFR1,0,25,LADYBUG,Insects,0,4.97
R1334T,catFR1,0,25,FLY,Insects,0,6.083
R1334T,catFR1,0,25,STEREO,Electronics,0,24.486
R1334T,catFR1,0,25,HEADPHONES,Electronics,0,26.09
R1334T,catFR1,0,25,MICROPHONE,X,-1,26.848
R1337E,catFR1,0,1,CELLO,Instruments,0,2.037
R1337E,catFR1,0,1,VIOLIN,Instruments,0,4.176
R1337E,catFR1,0,1,BLUEBERRY,Fruit,0,6.495
R1337E,catFR1,0,2,FLUTE,Instruments,0,1.311
R1337E,catFR1,0,2,DRUM,Instruments,0,2.443
R1337E,catFR1,0,2,VALLEY,Landscapes,0,4.282
R1337E,catFR1,0,2,WOODS,Landscapes,0,5.549
R1337E,catFR1,0,2,BANJO,Instruments,0,7.722
R1337E,catFR1,0,3,ARM,BodyParts,0,1.245
R1337E,catFR1,0,3,TOE,BodyParts,0,2.298
R1337E,catFR1,0,3,KNEE,BodyParts,0,3.266
R1337E,catFR1,0,3,CHERRY,Fruit,0,4.103
R1337E,catFR1,0,4,WALL,Building,0,2.062
R1337E,catFR1,0,4,ATTIC,Building,0,2.955
R1337E,catFR1,0,4,BROCCOLI,Vegetables,0,3.973
R1337E,catFR1,0,4,POTATO,Vegetables,0,5.566
R1337E,catFR1,0,5,PEACH,Fruit,0,0.792
R1337E,catFR1,0,5,GRAPE,Fruit,0,1.528
R1337E,catFR1,0,5,PLUM,Fruit,0,2.35
R1337E,catFR1,0,5,STRAWBERRY,Fruit,0,3.047
R1337E,catFR1,0,6,BEER,Beverages,0,0.182
R1337E,catFR1,0,6,WINE,Beverages,0,0.677
R1337E,catFR1,0,6,JUICE,Beverages,0,1.162
R1337E,catFR1,0,6,RIVER,Landscapes,0,1.547
R1337E,catFR1,0,6,STREAM,Landscapes,0,2.095
R1337E,catFR1,0,6,BEACH,Landscapes,0,3.132
R1337E,catFR1,0,7,PIE,Desserts,0,0.655
R1337E,catFR1,0,7,SPINACH,Vegetables,0,1.243
R1337E,catFR1,0,7,CELERY,Vegetables,0,2.206
R1337E,catFR1,0,7,CRAB,OceanAnimals,0,3.029
R1337E,catFR1,0,8,TONGS,KitchenTools,0,2.712
R1337E,catFR1,0,8,LADLE,KitchenTools,0,4.89
R1337E,catFR1,0,8,HAMMER,Tools,0,6.994
R1337E,catFR1,0,9,OCEAN,Landscapes,0,0.507
R1337E,catFR1,0,9,ISLAND,Landscapes,0,1.103
R1337E,catFR1,0,9,TIGER,Zoo,0,2.148
R1337E,catFR1,0,9,GORILLA,Zoo,0,6.574
R1337E,catFR1,0,10,PHONE,Electronics,0,0.678
R1337E,catFR1,0,10,RADIO,Electronics,0,1.538
R1337E,catFR1,0,10,PANDA,Zoo,0,2.783
R1337E,catFR1,0,10,BEAR,Zoo,0,3.79
R1337E,catFR1,0,10,ELEPHANT,Zoo,0,8.159
R1337E,catFR1,0,11,BEETLE,Insects,0,1.306
R1337E,catFR1,0,11,WIND,Weather,0,2.399
R1337E,catFR1,0,11,FOG,Weather,0,4.38
R1337E,catFR1,0,11,PLANTS,X,-1,6.944
R1337E,catFR1,0,11,LIGHTNING,Weather,0,10.539
R1337E,catFR1,0,12,WHISK,KitchenTools,0,0.366
R1337E,catFR1,0,12,JELLO,Desserts,0,0.981
R1337E,catFR1,0,12,COOKIE,Desserts,0,1.881
R1337E,catFR1,0,12,SPOON,KitchenTools,0,2.464
R1337E,catFR1,0,13,COFFEE,Beverages,0,4.309
R1337E,catFR1,0,13,BIRCH,Trees,0,5.944
R1337E,catFR1,0,13,RAIN,Weather,0,7.982
R1337E,catFR1,0,13,OAK,Trees,0,10.759
R1337E,catFR1,0,13,SNOW,Weather,0,12.573
R1337E,catFR1,0,14,GOAT,FarmAnimals,0,0.48
R1337E,catFR1,0,14,COW,FarmAnimals,0,1.06
R1337E,catFR1,0,14,BUTTERFLY,Insects,0,1.652
R1337E,catFR1,0,14,ANT,Insects,0,2.901
R1337E,catFR1,0,14,DROPPED,X,-1,8.193
R1337E,catFR1,0,15,CARDINAL,Birds,0,1.873
R1337E,catFR1,0,15,LILY,Flowers,0,2.85
R1337E,catFR1,0,15,GOLD,X,-1,3.999
R1337E,catFR1,0,15,FOOTBALL,Toys,0,5.181
R1337E,catFR1,0,15,DRAFT,X,-1,9.033
R1337E,catFR1,0,16,CYPRESS,Trees,0,0.208
R1337E,catFR1,0,16,WILLOW,Trees,0,1.888
R1337E,catFR1,0,16,TAPE,OfficeSupplies,0,2.901
R1337E,catFR1,0,17,VACUUM,Appliances,0,0.88
R1337E,catFR1,0,17,PEN,OfficeSupplies,0,1.793
R1337E,catFR1,0,17,MARKER,OfficeSupplies,0,2.674
R1337E,catFR1,0,17,FOLDER,OfficeSupplies,0,3.454
R1337E,catFR1,0,18,BASS,Instruments,0,0.527
R1337E,catFR1,0,18,PIANO,Instruments,0,1.275
R1337E,catFR1,0,18,FISH,OceanAnimals,0,2.039
R1337E,catFR1,0,18,WELDER,X,-1,4.519
R1337E,catFR1,0,19,SHELF,Furniture,0,1.631
R1337E,catFR1,0,19,ROSE,Flowers,0,2.572
R1337E,catFR1,0,19,BED,Furniture,0,3.419
R1337E,catFR1,0,19,TABLE,Furniture,0,4.37
R1337E,catFR1,0,19,HAWK,Birds,0,4.95
R1337E,catFR1,0,20,BLOCKS,Toys,0,1.384
R1337E,catFR1,0,20,NOSE,BodyParts,0,2.511
R1337E,catFR1,0,20,WHALE,OceanAnimals,13,3.521
R1337E,catFR1,0,20,MILK,Beverages,0,5.511
R1337E,catFR1,0,21,GRATER,KitchenTools,0,0.192
R1337E,catFR1,0,21,PUDDING,Desserts,0,1.298
R1337E,catFR1,0,21,CUPCAKE,Desserts,0,2.336
R1337E,catFR1,0,22,COUCH,Furniture,0,1.376
R1337E,catFR1,0,22,GLUE,OfficeSupplies,0,2.342
R1337E,catFR1,0,22,PENCIL,OfficeSupplies,0,3.519
R1337E,catFR1,0,22,VIOLET,Flowers,0,4.981
R1337E,catFR1,0,23,HEAD,BodyParts,0,0.389
R1337E,catFR1,0,23,FOOT,BodyParts,0,0.858
R1337E,catFR1,0,23,SHOVEL,Tools,0,1.611
R1337E,catFR1,0,23,PLAY,X,-1,2.873
R1337E,catFR1,0,23,CAR,Vehicles,0,3.936
R1337E,catFR1,0,24,TRAIN,Vehicles,0,0.784
R1337E,catFR1,0,24,BUS,Vehicles,0,1.854
R1337E,catFR1,0,24,BOAT,Vehicles,0,2.94
R1337E,catFR1,0,24,VAN,Vehicles,0,3.793
R1337E,catFR1,0,25,SOFA,Furniture,0,0.492
R1337E,catFR1,0,25,DESK,Furniture,0,1.665
R1337E,catFR1,0,25,BIKE,Vehicles,0,3.095
R1337E,catFR1,0,25,STAIRS,Building,0,4.028
R1337E,catFR1,1,1,FOOT,BodyParts,0,5.902
R1337E,catFR1,1,1,SHEEP,FarmAnimals,0,8.533
R1337E,catFR1,1,1,TURKEY,FarmAnimals,0,10.095
R1337E,catFR1,1,1,COW,X,-1,11.781
R1337E,catFR1,1,2,BOAT,Vehicles,0,0.673
R1337E,catFR1,1,2,PLANE,Vehicles,0,1.626
R1337E,catFR1,1,2,VAN,Vehicles,0,2.614
R1337E,catFR1,1,3,RUM,Beverages,0,1
R1337E,catFR1,1,3,TEA,Beverages,0,2.07
R1337E,catFR1,1,3,TRUMPET,Instruments,0,3.142
R1337E,catFR1,1,3,CARNATION,Flowers,0,5.126
R1337E,catFR1,1,4,BEE,Insects,0,0.084
R1337E,catFR1,1,4,TRAIN,Vehicles,0,0.67
R1337E,catFR1,1,4,SCOOTER,Vehicles,0,1.44
R1337E,catFR1,1,4,GNAT,Insects,0,3.521
R1337E,catFR1,1,5,PHONE,Electronics,0,1.433
R1337E,catFR1,1,5,CUPCAKE,Desserts,0,2.435
R1337E,catFR1,1,5,PASTRY,Desserts,0,3.734
R1337E,catFR1,1,5,EYE,BodyParts,0,4.858
R1337E,catFR1,1,5,LEG,BodyParts,0,5.711
R1337E,catFR1,1,6,DAISY,Flowers,0,2.01
R1337E,catFR1,1,6,VIOLET,Flowers,0,4.716
R1337E,catFR1,1,6,MIXER,Appliances,0,6.947
R1337E,catFR1,1,6,STOVE,Appliances,0,8.46
R1337E,catFR1,1,7,SODA,Beverages,0,4.196
R1337E,catFR1,1,7,BEER,Beverages,0,4.917
R1337E,catFR1,1,7,OCEAN,Landscapes,0,5.454
R1337E,catFR1,1,7,LAKE,Landscapes,0,5.989
R1337E,catFR1,1,8,FORK,KitchenTools,0,3.45
R1337E,catFR1,1,8,FOLDER,OfficeSupplies,0,4.496
R1337E,catFR1,1,8,PEN,OfficeSupplies,0,5.766
R1337E,catFR1,1,8,MARBLES,Toys,0,7.681
R1337E,catFR1,1,9,BULL,FarmAnimals,0,0.652
R1337E,catFR1,1,9,PINE,Trees,0,1.634
R1337E,catFR1,1,9,LAMB,FarmAnimals,0,2.342
R1337E,catFR1,1,9,CELERY,Vegetables,0,3.377
R1337E,catFR1,1,9,SPINACH,Vegetables,0,4.282
R1337E,catFR1,1,10,FOOT,BodyParts,9,3.136
R1337E,catFR1,1,10,FRISBEE,Toys,0,4.752
R1337E,catFR1,1,10,DAFFODIL,Flowers,0,6.483
R1337E,catFR1,1,10,HAND,BodyParts,9,20.35
R1337E,catFR1,1,11,GORILLA,Zoo,0,2.785
R1337E,catFR1,1,11,CHIMPANZEE,Zoo,0,4.089
R1337E,catFR1,1,11,TIME,X,-1,7.6
R1337E,catFR1,1,12,CELLO,Instruments,0,6.803
R1337E,catFR1,1,12,BANJO,Instruments,0,12.404
R1337E,catFR1,1,13,STRAWBERRY,Fruit,0,3.48
R1337E,catFR1,1,13,PUZZLE,Toys,0,5.664
R1337E,catFR1,1,13,BALL,Toys,0,7.043
R1337E,catFR1,1,14,GLUE,OfficeSupplies,0,3.166
R1337E,catFR1,1,14,TAPE,OfficeSupplies,0,4.439
R1337E,catFR1,1,14,SCREWDRIVER,Tools,0,7.453
R1337E,catFR1,1,15,LETTUCE,Vegetables,0,0.316
R1337E,catFR1,1,15,CUCUMBER,Vegetables,0,1.263
R1337E,catFR1,1,15,CABBAGE,Vegetables,0,2.429
R1337E,catFR1,1,16,DRESS,Clothing,0,0.633
R1337E,catFR1,1,16,JACKET,Clothing,0,1.401
R1337E,catFR1,1,16,FOG,Weather,0,2.338
R1337E,catFR1,1,16,HURRICANE,Weather,0,4.077
R1337E,catFR1,1,16,LIGHTNING,Weather,0,5.061
R1337E,catFR1,1,17,WINE,Beverages,0,2.09
R1337E,catFR1,1,17,COLA,Beverages,0,3.224
R1337E,catFR1,1,18,WHALE,OceanAnimals,0,0.769
R1337E,catFR1,1,18,TORNADO,Weather,0,1.507
R1337E,catFR1,1,18,THUNDER,Weather,0,2.775
R1337E,catFR1,1,19,MOUSSE,Desserts,0,0.747
R1337E,catFR1,1,19,CAKE,Desserts,0,2.471
R1337E,catFR1,1,20,MOSQUITO,Insects,0,1.932
R1337E,catFR1,1,20,ZEBRA,Zoo,0,3.37
R1337E,catFR1,1,20,PANDA,Zoo,0,5.367
R1337E,catFR1,1,21,HEADPHONES,Electronics,0,2.769
R1337E,catFR1,1,22,RADIO,Electronics,0,0.261
R1337E,catFR1,1,22,COUCH,Furniture,0,1.572
R1337E,catFR1,1,22,SOFA,Furniture,0,2.658
R1337E,catFR1,1,22,CALCULATOR,Electronics,0,5.07
R1337E,catFR1,1,23,DOOR,Building,0,0.882
R1337E,catFR1,1,23,FLOOR,Building,0,1.557
R1337E,catFR1,1,23,SEAGULL,Birds,0,2.535
R1337E,catFR1,1,23,WRENCH,Tools,0,3.598
R1337E,catFR1,1,23,BARBEQUE,X,-1,7.441
R1337E,catFR1,1,24,ROOM,Building,0,0.268
R1337E,catFR1,1,24,STAIRS,Building,0,0.967
R1337E,catFR1,1,24,BOOKCASE,Furniture,0,2.037
R1337E,catFR1,1,24,SIGN,X,-1,3.961
R1337E,catFR1,1,25,DRESSER,Furniture,0,0.207
R1337E,catFR1,1,25,DESK,Furniture,0,1.762
R1337E,catFR1,1,25,CABINET,Furniture,0,3.2
R1338T,catFR1,0,1,WASHER,Appliances,0,0.656
R1338T,catFR1,0,1,FREEZER,Appliances,0,2.07
R1338T,catFR1,0,2,HAND,BodyParts,0,6.68
R1338T,catFR1,0,2,FINGERS,BodyParts,0,9.491
R1338T,catFR1,0,2,MARKERS,X,-1,16.246
R1338T,catFR1,0,3,WINDOWS,X,-1,2.794
R1338T,catFR1,0,3,WOODS,Landscapes,0,4.775
R1338T,catFR1,0,4,TORNADO,Weather,0,1.646
R1338T,catFR1,0,4,THUNDER,Weather,0,3.874
R1338T,catFR1,0,7,OCEAN,Landscapes,0,0.728
R1338T,catFR1,0,7,PENCIL,OfficeSupplies,0,4.456
R1338T,catFR1,0,7,BINDER,OfficeSupplies,0,11.562
R1338T,catFR1,0,8,CAULIFLOWER,Vegetables,0,28.056
R1338T,catFR1,0,9,BOOKSHELF,X,-1,0.713
R1338T,catFR1,0,9,SHELF,Furniture,0,3.787
R1338T,catFR1,0,9,PLANKTON,OceanAnimals,0,8.317
R1338T,catFR1,0,9,WHISK,KitchenTools,0,16.376
R1338T,catFR1,0,10,BASKETBALL,Toys,0,2.12
R1338T,catFR1,0,11,MILK,Beverages,3,15.719
R1338T,catFR1,0,11,FOOT,BodyParts,0,17.62
R1338T,catFR1,0,13,OCTOPUS,OceanAnimals,0,0.88
R1338T,catFR1,0,13,REFRIGERATOR,Appliances,0,10.323
R1338T,catFR1,0,14,SCREWDRIVER,Tools,0,0
R1338T,catFR1,0,14,COAT,Clothing,0,2.4
R1338T,catFR1,0,16,ROOF,Building,0,1.136
R1338T,catFR1,0,16,FLOOR,Building,0,4.785
R1338T,catFR1,0,17,SCOOTER,Vehicles,0,0.266
R1338T,catFR1,0,17,MOPED,Vehicles,0,2.619
R1338T,catFR1,0,17,GOAT,FarmAnimals,0,8.525
R1338T,catFR1,0,17,HEN,FarmAnimals,0,12.388
R1338T,catFR1,0,18,BEAR,Zoo,0,0.742
R1338T,catFR1,0,18,GORILLA,Zoo,0,2.597
R1338T,catFR1,0,18,PIANO,Instruments,0,4.827
R1338T,catFR1,0,18,GUITAR,Instruments,0,7.077
R1338T,catFR1,0,18,ORGAN,Instruments,0,9.28
R1338T,catFR1,0,19,CHIMPANZEE,Zoo,0,1.732
R1338T,catFR1,0,19,FLUTE,Instruments,0,4.069
R1338T,catFR1,0,19,TIGER,Zoo,0,9.085
R1338T,catFR1,0,19,GIRAFFE,Zoo,0,12.527
R1338T,catFR1,0,21,DOLLHOUSE,Toys,0,4.176
R1338T,catFR1,0,21,BROCCOLI,Vegetables,0,6.554
R1338T,catFR1,0,21,CAKE,Desserts,0,14.707
R1338T,catFR1,0,23,LADYBUG,Insects,0,1.761
R1338T,catFR1,0,23,MOSQUITO,Insects,0,3.534
R1338T,catFR1,0,25,TRAIN,Vehicles,0,1.008
R1338T,catFR1,0,25,COLA,Beverages,0,3.474
R1338T,catFR1,0,25,LEMON,Fruit,1,6.469
R1342M,catFR1,0,1,DOVE,Birds,0,5.117
R1342M,catFR1,0,1,SPARROW,Birds,0,8.329
R1342M,catFR1,0,1,ONION,Vegetables,0,9.724
R1342M,catFR1,0,1,FINCH,Birds,0,13.388
R1342M,catFR1,0,2,FOOTBALL,Toys,0,11.257
R1342M,catFR1,0,2,MARBLES,Toys,0,14.929
R1342M,catFR1,0,3,TABLET,Electronics,0,5.091
R1342M,catFR1,0,3,COMPUTER,Electronics,0,10.876
R1342M,catFR1,0,4,OAK,Trees,0,6.766
R1342M,catFR1,0,4,SPINACH,Vegetables,0,9.84
R1342M,catFR1,0,4,LETTUCE,Vegetables,0,11.736
R1342M,catFR1,0,5,FREEZER,Appliances,0,10.756
R1342M,catFR1,0,5,FISH,OceanAnimals,0,13.502
R1342M,catFR1,0,5,SHRIMP,OceanAnimals,0,17.595
R1342M,catFR1,0,6,VACUUM,Appliances,0,10.043
R1342M,catFR1,0,6,OVEN,Appliances,0,11.179
R1342M,catFR1,0,6,COUCH,Furniture,0,15.363
R1342M,catFR1,0,6,REFRIGERATOR,Appliances,0,17.246
R1342M,catFR1,0,7,EVERGREEN,Trees,0,7.486
R1342M,catFR1,0,9,TELEVISION,Electronics,0,4.488
R1342M,catFR1,0,9,CHIMPANZEE,Zoo,0,8.895
R1342M,catFR1,0,9,TIGER,Zoo,0,17.915
R1342M,catFR1,0,10,SCREWDRIVER,Tools,0,4.854
R1342M,catFR1,0,10,FOOT,BodyParts,0,8.583
R1342M,catFR1,0,10,KNEE,BodyParts,0,9.875
R1342M,catFR1,0,10,RATCHET,Tools,0,16.636
R1342M,catFR1,0,10,NOSE,BodyParts,0,22.858
R1342M,catFR1,0,11,MOTORCYCLE,Vehicles,0,1.819
R1342M,catFR1,0,12,JELLO,Desserts,0,3.522
R1342M,catFR1,0,12,PUDDING,Desserts,0,4.563
R1342M,catFR1,0,13,DRESS,Clothing,0,4.984
R1342M,catFR1,0,13,UNDERWEAR,Clothing,0,5.733
R1342M,catFR1,0,14,WASHER,Appliances,0,5.512
R1342M,catFR1,0,15,SHOES,Clothing,0,3.685
R1342M,catFR1,0,15,JACKET,Clothing,0,7.915
R1342M,catFR1,0,16,HAWK,Birds,0,2.5
R1342M,catFR1,0,16,SEAGULL,Birds,0,6.23
R1342M,catFR1,0,16,CARDINAL,Birds,0,9.973
R1342M,catFR1,0,17,STAPLER,OfficeSupplies,0,3.048
R1342M,catFR1,0,18,PANTS,Clothing,0,5.403
R1342M,catFR1,0,18,TURTLE,OceanAnimals,0,8.948
R1342M,catFR1,0,18,SKIRT,Clothing,0,14.14
